"STATION","NAME","DATE","ACMH","ACSH","AWND","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WESD","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT13","WT14","WT15","WT16","WT17","WT18","WT21","WT22"
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-10","    0","   10","7.61","0.00","0.0","0.0",,"42","27",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-11","   60","   90","4.92","0.00","0.0","0.0",,"48","26",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-12","  100","   90","10.07","0.35","0.0","0.0",,"53","39",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-13","  100","  100","8.05","0.48","0.0","0.0",,"53","36",,,"    1",,"    1",,,,,,,,,"    1",,"    1",,"    1",,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-14","   40","   20","11.86","0.01","0.0","0.0",,"37","28",,,,,,,"    1",,,,,,,,,"    1",,"    1",,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-15","   40","   70","11.41","0.00","0.0","0.0",,"41","20",,,,,,,,,,,,,,,,,,"    1",,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-16","   20","   40","10.29","0.00","0.0","0.0",,"33","14",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-17","   70","   80","5.59","0.00","0.0","0.0",,"44","27",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-18","  100","  100","11.86","0.00","0.0","0.0",,"38","26",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-19","   10","   10","6.49","0.00","0.0","0.0",,"42","19",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-20","    0","    0","7.83","0.00","0.0","0.0",,"53","28",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-21","   60","   70","7.38","0.00","0.0","0.0",,"58","31",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-22","  100","  100","9.62","0.05","0.0","0.0",,"55","40",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-23","   60","   60","12.75","0.00","0.0","0.0",,"51","36",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-24","    0","   10","10.51","0.00","0.0","0.0",,"47","35",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-25","    0","    0","15.66","0.00","0.0","0.0",,"65","38",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-26","   80","  100","6.71","0.00","0.0","0.0",,"51","30",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-27","  100","  100","4.25","0.03","0.0","0.0",,"50","41",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-28","   30","   10","9.17","0.00","0.0","0.0",,"62","36",,,"    1",,,,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-29","   90","  100","8.28","0.00","0.0","0.0",,"49","34",,,"    1","    1",,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-30","   40","   20","6.26","0.00","0.0","0.0",,"62","38",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-01-31","   10","    0","6.04","0.00","0.0","0.0",,"64","42",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-01","   30","   70","5.82","0.00","0.0","0.0",,"58","38",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-02","   70","  100","4.70","0.00","0.0","0.0",,"63","35",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-03","   60","   40","1.79","0.00","0.0","0.0",,"71","41",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-04","   90","  100","9.62","0.00","0.0","0.0",,"68","42",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-05","   80","  100","15.66","0.00","0.0","0.0",,"49","37",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-06","   50","   80","8.28","0.00","0.0","0.0",,"60","33",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-07","   30","   30","10.29","0.00","0.0","0.0",,"49","32",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-08","   10","   20","10.07","0.00","0.0","0.0",,"43","28",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-09","   30","   50","8.28","0.00","0.0","0.0",,"47","22",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-10","   50","   60","6.71","0.00","0.0","0.0",,"60","26",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-11","  100","  100","5.37","0.08","0.0","0.0",,"60","46",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-12","  100","  100","8.50","0.02","0.0","0.0",,"54","47",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-13","   90","  100","7.16","0.01","0.0","0.0",,"58","48",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-14","  100","  100","11.86","0.74","0.0","0.0",,"63","49",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-15","   40","   30","13.87","0.00","0.0","0.0",,"68","40",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-16","   60","   70","7.61","0.00","0.0","0.0",,"62","38",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-17","   90","  100","10.29","0.65","0.0","0.0",,"60","48",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-18","   40","   30","10.29","0.00","0.0","0.0",,"69","47",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-19","   30","   60","7.61","0.00","0.0","0.0",,"55","39",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-20","   10","   10","5.14","0.00","0.0","0.0",,"64","32",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-21","   10","   10","7.61","0.00","0.0","0.0",,"70","40",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-22","   80","   90","8.05","0.03","0.0","0.0",,"72","47",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-23","   90","   90","7.83","0.15","0.0","0.0",,"68","54",,,"    1",,,,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-24","   90","  100","4.92","0.00","0.0","0.0",,"64","50",,,"    1","    1",,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-25","  100","  100","15.66","0.45","0.0","0.0",,"56","34",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-26","   70","   80","10.29","0.05","0.0","0.0",,"43","34",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-27","   50","   70","7.38","0.00","0.0","0.0",,"65","36",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-28","    0","    0","11.18","0.00","0.0","0.0",,"70","40",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-02-29","    0","    0","7.61","0.00","0.0","0.0",,"60","43",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-01","    0","    0","5.59","0.00","0.0","0.0",,"72","35",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-02","   30","   50","6.93","0.00","0.0","0.0",,"79","44",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-03","  100","  100","8.95","0.10","0.0","0.0",,"69","55",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-04","  100","   90","8.72","0.01","0.0","0.0",,"75","54",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-05","   80","   80","9.40","0.32","0.0","0.0",,"77","56",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-06","   70","   90","10.29","0.16","0.0","0.0",,"71","56",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-07","   10","    0","7.16","0.00","0.0","0.0",,"76","55",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-08","   90","  100","6.26","0.00","0.0","0.0",,"81","52",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-09","   90","  100","7.83","3.84","0.0","0.0",,"68","58",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-10","   70","   90","16.11","0.03","0.0","0.0",,"59","31",,,,,,"    1",,,,,,,,,,"    1",,"    1",,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-11","   10","   10","9.62","0.00","0.0","0.0",,"45","26",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-12","   90","  100","13.65","0.00","0.0","0.0",,"56","37",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-13","   50","   60","8.95","0.00","0.0","0.0",,"49","33",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-14","   20","    0","9.62","0.00","0.0","0.0",,"61","44",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-15","   30","   20","10.96","0.00","0.0","0.0",,"56","39",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-16","   30","   40","8.72","0.00","0.0","0.0",,"63","31",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-17","   60","   70","10.96","0.16","0.0","0.0",,"74","49",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-18","   80","  100","14.54","1.61","0.0","0.0",,"69","58",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-19","   90","  100","13.20","0.00","0.0","0.0",,"62","40",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-20","   10","   10","7.61","0.00","0.0","0.0",,"55","35",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-21","   60","   70","10.51","0.00","0.0","0.0",,"65","36",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-22","  100","  100","12.53","0.55","0.0","0.0",,"57","36",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-23","   10","    0","8.50","0.00","0.0","0.0",,"54","30",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-24","   50","   40","6.71","0.02","0.0","0.0",,"64","33",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-25","   80","  100","7.16","0.13","0.0","0.0",,"57","43",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-26","   10","   20","8.95","0.00","0.0","0.0",,"68","39",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-27","   30","   50","10.51","0.00","0.0","0.0",,"58","40",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-28","   80","   90","9.84","0.00","0.0","0.0",,"68","38",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-29","  100","  100","11.41","0.04","0.0","0.0",,"65","59",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-30","  100","  100","13.20","0.10","0.0","0.0",,"64","47",,,"    1",,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-03-31","   80","   70","7.83","0.00","0.0","0.0",,"59","43",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-01","   50","   60","11.63","0.00","0.0","0.0",,"52","41",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-02","   40","   40","8.05","0.00","0.0","0.0",,"51","34",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-03","   10","    0","8.72","0.00","0.0","0.0",,"60","32",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-04","   10","    0","11.63","0.00","0.0","0.0",,"73","50",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-05","   60","   60","10.29","0.00","0.0","0.0",,"67","41",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-06","  100","  100","8.72","0.37","0.0","0.0",,"62","51",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-07","   60","   80","6.04","0.00","0.0","0.0",,"69","51",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-08","   20","   30","6.93","0.00","0.0","0.0",,"78","47",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-09","   60","   90","7.61","0.00","0.0","0.0",,"81","56",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-10","   40","   50","9.40","0.00","0.0","0.0",,"82","62",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-11","   70","   80","5.37","0.00","0.0","0.0",,"82","57",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-12","   60","   60","12.08","0.00","0.0","0.0",,"72","55",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-13","    0","    0","6.71","0.00","0.0","0.0",,"81","49",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-14","   20","   30","5.59","0.00","0.0","0.0",,"87","57",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-15","   40","   30","11.41","0.00","0.0","0.0",,"86","67",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-16","   80","  100","11.63","0.00","0.0","0.0",,"76","67",,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-17","   70","   70","9.40","0.00","0.0","0.0",,"82","64",,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-18","   80","   80","13.42","0.13","0.0","0.0",,"82","65",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-19","   70","   80","12.30","0.08","0.0","0.0",,"77","65",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-20","   70","   80","12.30","0.81","0.0","0.0",,"73","59",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-21","   30","   40","12.53","0.00","0.0","0.0",,"68","51",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-22","    0","    0","6.93","0.00","0.0","0.0",,"81","52",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-23","   10","    0","11.63","0.00","0.0","0.0",,"85","63",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-24","   60","   50","11.63","0.00","0.0","0.0",,"84","63",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-25","   40","   40","12.97","0.00","0.0","0.0",,"66","51",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-26","   50","   60","10.96","0.00","0.0","0.0",,"58","46",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-27","   50","   70","9.84","0.00","0.0","0.0",,"60","42",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-28","   30","   40","5.14","0.00","0.0","0.0",,"66","39",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-29","   40","   60","7.61","0.00","0.0","0.0",,"73","46",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-04-30","   40","   60","9.17","0.00","0.0","0.0",,"81","60",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-01","   30","   40","10.29","0.00","0.0","0.0",,"84","59",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-02","   40","   30","12.30","0.00","0.0","0.0",,"84","68",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-03","   50","   50","8.50","0.00","0.0","0.0",,"83","59",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-04","   10","   20","9.62","0.00","0.0","0.0",,"86","52",,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-05","   40","   50","11.41","0.00","0.0","0.0",,"78","50",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-06","   10","   10","13.87","0.00","0.0","0.0",,"67","45",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-07","    0","    0","10.07","0.00","0.0","0.0",,"71","47",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-08","    0","    0","8.50","0.00","0.0","0.0",,"77","48",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-09","    0","    0","8.05","0.00","0.0","0.0",,"83","53",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-10","    0","    0","8.28","0.00","0.0","0.0",,"83","55",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-11","   40","   50","10.07","0.00","0.0","0.0",,"85","61",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-12","   60","   70","11.41","0.00","0.0","0.0",,"82","68",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-13","   10","   20","10.29","0.00","0.0","0.0",,"88","64",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-14","   80","   80","8.05","0.00","0.0","0.0",,"87","60",,,,,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-15","   90","   90","6.04","0.06","0.0","0.0",,"88","67",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-16","   70","   70","10.74","0.01","0.0","0.0",,"90","69",,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-17","   70","   80","9.17","0.00","0.0","0.0",,"89","69",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-18","   70","   90","6.04","0.03","0.0","0.0",,"92","69",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-19","  100","  100","5.14","1.72","0.0","0.0",,"87","68",,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-20","   80","   80","6.93","0.00","0.0","0.0",,"88","68",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-21","   70","   70","9.40","0.00","0.0","0.0",,"89","70",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-22","   70","   70","8.05","0.00","0.0","0.0",,"85","70",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-23","   90","   90","6.04","0.35","0.0","0.0",,"88","69",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-24","   80","   90","10.29","0.00","0.0","0.0",,"72","60",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-25","   70","   70","6.26","0.00","0.0","0.0",,"76","53",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-26","   80","   80","8.28","0.29","0.0","0.0",,"74","58",,,"    1",,,,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-27","  100","  100","10.74","0.00","0.0","0.0",,"71","58",,,,,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-28","  100","  100","12.97","0.10","0.0","0.0",,"66","53",,,"    1",,,,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-29","  100","  100","8.72","1.10","0.0","0.0",,"61","55",,,"    1",,"    1",,,,,,,,,"    1",,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-30","   20","   10","6.49","0.00","0.0","0.0",,"76","54",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-05-31","   80","   80","5.14","0.02","0.0","0.0",,"80","56",,,"    1",,,,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-06-01","   90","   90","6.49","0.00","0.0","0.0",,"83","64",,,,,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-06-02","  100","  100","8.72","0.20","0.0","0.0",,"80","66",,,,,,,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-06-03","   90","   90","9.17","1.70","0.0","0.0",,"79","63",,,"    1",,"    1",,,,,,,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-06-04","   60","   70","8.50","0.00","0.0","0.0",,"79","63",,,"    1",,,,,,,,,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-06-05","   20","   30","4.92","0.00","0.0","0.0",,"87","64",,,"    1",,,,,,,"    1",,,,,,,,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-06-06","   90","  100","10.29","0.55","0.0","0.0",,"87","70",,,"    1",,"    1",,,,,"    1",,,,,,"    1",,,,
"USW00013893","MEMPHIS INTERNATIONAL AIRPORT, TN US","1992-06-07","   50","   60","7.38","0.00","0.0","0.0",,"84","68",,,"    1",,,,,,,,,,,,,,,,,
