STATION,NAME,DATE,ACMH,ACSH,AWND,FMTM,FRGT,FRTH,GAHT,PGTM,PRCP,PSUN,SNOW,SNWD,TAVG,TMAX,TMIN,TOBS,TSUN,WDF1,WDF2,WDF5,WDFG,WDFM,WESD,WSF1,WSF2,WSF5,WSFG,WSFM,WT01,WT02,WT03,WT04,WT05,WT06,WT07,WT08,WT09,WT10,WT11,WT13,WT14,WT15,WT16,WT17,WT18,WT19,WT21,WT22,WV20
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-11-29,0,0,,,,,,2142,0,100,0,0,,60,39,,600,180,,,180,,,10.1,,,16.1,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-11-30,0,10,,,,,,1336,0,100,0,0,,68,48,,600,200,,,180,,,12.1,,,18.3,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-01,0,0,,,,,,1454,0,100,0,0,,70,41,,600,210,,,225,,,8.9,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-02,0,0,,,,,,1336,0,100,0,0,,69,44,,600,160,,,180,,,16.1,,,20.8,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-03,90,90,,,,,,2236,0.11,20,0,0,,71,58,,120,150,,,180,,,25.1,,,38,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-04,60,10,,,,,,112,1.67,81,0,0,,67,48,,480,170,,,135,,,29.1,,,43.6,,,,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-05,40,30,,,,,,1342,0,92,0,0,,52,41,,546,280,,,270,,,19.9,,,31.1,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-06,20,20,,,,,,1336,0,85,0,0,,43,31,,504,310,,,315,,,15,,,27.5,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-07,60,70,,,,,,1218,0,37,0,0,,37,28,,216,30,,,45,,,13,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-08,60,60,,,,,,318,0,73,0,0,,44,32,,432,40,,,45,,,10.1,,,15,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-09,40,50,,,,,,2000,0,64,0,0,,51,32,,378,310,,,315,,,19.9,,,32.2,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-10,10,0,,,,,,1142,0,99,0,0,,42,30,,582,320,,,315,,,23,,,35.6,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-11,20,40,,,,,,1136,0,77,0,0,,54,28,,456,190,,,180,,,17,,,38,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-12,70,100,,,,,,2154,0,3,0,0,,67,47,,18,190,,,225,,,19.9,,,38,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-13,70,60,,,,,,1224,0,60,0,0,,64,42,,354,300,,,315,,,23,,,31.1,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-14,90,80,,,,,,6,0.08,69,0,0,,49,37,,408,20,,,315,,,13,,,19.5,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-15,100,100,,,,,,1224,0,0,0,0,,43,37,,0,340,,,360,,,17.9,,,24.2,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-16,70,90,,,,,,1330,0,17,0,0,,37,27,,102,350,,,360,,,21,,,28.9,,,,,,,,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-17,60,90,,,,,,30,0,34,0,0,,34,20,,198,350,,,360,,,13,,,16.1,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-18,60,100,,,,,,1942,0,47,0,0,,56,27,,276,150,,,135,,,21,,,30,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-19,100,100,,,,,,942,0.74,4,0,0,,55,35,,24,150,,,135,,,25.1,,,36.7,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-20,70,90,,,,,,930,0.02,11,0.2,0,,35,21,,66,360,,,360,,,25.1,,,40.3,,1,,,1,,1,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-21,30,60,,,,,,12,0,52,0,0,,30,16,,306,350,,,360,,,15,,,19.5,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-22,0,10,,,,,,1406,0,100,0,0,,51,22,,588,190,,,180,,,16.1,,,24.2,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-23,70,90,,,,,,2206,0,29,0,0,,60,43,,168,150,,,135,,,23,,,31.1,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-24,100,100,,,,,,612,1.67,0,0,0,,58,47,,0,130,,,135,,,29.1,,,42.5,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-25,70,70,,,,,,12,0.08,51,0,0,,58,42,,300,220,,,180,,,15,,,21.9,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-26,90,100,,,,,,1012,0.96,26,0,0,,47,42,,150,260,,,270,,,17.9,,,26.4,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-27,30,40,,,,,,1024,0,80,0,0,,49,34,,474,300,,,225,,,17.9,,,25.3,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-28,60,100,,,,,,1148,0,16,0,0,,57,35,,96,200,,,180,,,21,,,32.2,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-29,80,100,,,,,,430,0,1,0,0,,63,36,,6,190,,,180,,,23.9,,,34.4,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-30,90,100,,,,,,1000,0.02,12,0,0,,53,35,,72,310,,,360,,,14.1,,,20.8,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1973-12-31,100,100,,,,,,1730,0,0,0,0,,38,23,,0,10,,,360,,,19.9,,,26.4,,1,,,1,,1,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-01,50,70,,,,,,,0,43,0,0,,27,17,,252,360,,,,,,21.9,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-02,90,100,,,,,,,0.57,0,0.2,0,,30,23,,0,70,,,,,,14.1,,,,,1,,,1,,1,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-03,100,100,,,,,,,0.8,0,0.7,1,,31,24,,0,360,,,,,,17.9,,,,,1,,,1,,1,,,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-04,100,100,,,,,,,0,4,0,2,,29,25,,24,20,,,,,0.2,13,,,,,1,,,,,1,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-05,100,100,,,,,,,0,0,0,2,,34,28,,0,140,,,,,0.2,6,,,,,1,1,,,,1,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-06,100,100,,,,,,,0.17,0,0,1,,36,34,,0,90,,,,,,8.1,,,,,1,1,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-07,60,50,,,,,,,0,68,0,0,,38,28,,402,90,,,,,,12.1,,,,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-08,100,100,,,,,,,0.86,0,0,0,,61,33,,0,300,,,,,,23,,,,,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-09,100,100,,,,,,,0.24,0,0,0,,49,37,,0,40,,,,,,16.1,,,,,1,1,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-10,100,100,,,,,,,3.89,0,0,0,,40,34,,0,300,,,,,,15,,,,,1,1,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-11,100,100,,,,,,,0,0,0,0,,37,28,,0,40,,,,,,17,,,,,1,,,,,,,1,,,,,,,1,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-12,40,20,,,,,,,0,85,0,0,,35,26,,510,40,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-13,80,100,,,,,,,0,11,0,0,,43,24,,66,160,,,,,,8.9,,,,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-14,100,100,,,,,,,0.3,0,0,0,,52,41,,0,170,,,,,,8.9,,,,,1,1,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-15,100,100,,,,,,,0,11,0,0,,55,48,,66,200,,,,,,12.1,,,,,1,1,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-16,100,100,,,,,,1006,0,10,0,0,,65,52,,60,240,,,180,,,16.1,,,19.5,,1,1,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-17,90,100,,,,,,1624,0,7,0,0,,69,61,,48,150,,,180,,,14.1,,,18.3,,1,1,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-18,80,90,,,,,,1336,0.08,38,0,0,,73,62,,234,200,,,180,,,17.9,,,27.5,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-19,90,100,,,,,,1624,0,25,0,0,,73,62,,150,160,,,135,,,21,,,30,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-20,80,90,,,,,,1218,0.73,33,0,0,,65,45,,198,240,,,225,,,21,,,28.9,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-21,10,10,,,,,,1606,0,97,0,0,,65,41,,594,100,,,180,,,8.9,,,12.8,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-22,50,50,,,,,,1100,0,80,0,0,,70,50,,492,210,,,180,,,19.9,,,26.4,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-23,100,100,,,,,,12,0.01,17,0,0,,64,43,,102,310,,,315,,,19.9,,,28.9,,1,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-24,100,100,,,,,,0,0.13,0,0,0,,47,41,,0,30,,,45,,,13,,,19.5,,,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-25,100,100,,,,,,1654,0,0,0,0,,51,42,,0,50,,,90,,,10.1,,,16.1,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-26,60,80,,,,,,1224,0.4,34,0,0,,64,49,,216,210,,,225,,,25.1,,,44.7,,1,1,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-27,30,40,,,,,,54,0,84,0,0,,68,50,,516,130,,,225,,,17,,,26.4,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-28,60,80,,,,,,136,0.72,25,0,0,,61,43,,156,260,,,180,,,23,,,31.1,,,,1,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-29,20,40,,,,,,1506,0,82,0,0,,56,38,,510,320,,,315,,,12.1,,,16.1,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-30,0,0,,,,,,1554,0,100,0,0,,65,35,,624,180,,,180,,,15,,,19.5,,1,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-01-31,20,20,,,,,,1024,0,97,0,0,,68,46,,606,230,,,225,,,14.1,,,21.9,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-01,30,20,,,,,,2342,0,80,0,0,,71,39,,504,200,,,180,,,17,,,27.5,,1,,,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-02,80,70,,,,,,12,0,63,0,0,,74,45,,396,210,,,225,,,17,,,30,,,,1,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-03,60,80,,,,,,506,0,32,0,0,,45,33,,204,20,,,360,,,21.9,,,30,,,,,,,,,1,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-04,10,10,,,,,,1100,0,100,0,0,,51,32,,636,300,,,315,,,8.9,,,13.9,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-05,50,40,,,,,,1324,0.19,84,0,0,,60,36,,534,180,,,180,,,27.1,,,40.3,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-06,100,100,,,,,,1642,0.25,16,0,0,,67,38,,102,340,,,315,,,21,,,32.2,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-07,100,100,,,,,,1824,0.02,0,0.3,0,,38,32,,0,20,,,360,,,17,,,24.2,,,,,,,,,1,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-08,90,100,,,,,,242,0.02,0,0.2,0,,33,28,,0,320,,,315,,,17,,,24.2,,1,,,,,,,,,,,,,,,,1,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-09,60,80,,,,,,1412,0,77,0,0,,45,23,,492,300,,,225,,,12.1,,,17.2,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-10,10,0,,,,,,1112,0,100,0,0,,53,33,,648,250,,,225,,,21,,,27.5,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-11,0,0,,,,,,348,0,100,0,0,,54,31,,648,360,,,360,,,16.1,,,20.8,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-12,0,0,,,,,,1512,0,100,0,0,,68,38,,648,180,,,180,,,23,,,33.3,,,,,,,,,,,,,,,,,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-13,80,100,,,,,,200,0,23,0,0,,66,56,,150,190,,,180,,,17.9,,,31.1,,,,,,,,,,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-14,100,100,,,,,,48,1.52,0,0,0,,62,47,,0,350,,,360,,,23,,,47.2,,1,,1,,,,,1,,,,,,,1,,,,,,
USW00013893,"MEMPHIS INTERNATIONAL AIRPORT, TN US",1974-02-15,100,100,,,,,,2224,0.72,0,0,0,,49,42,,0,60,,,315,,,17,,,23,,1,,,,,,,,,,,,,,1,,,,,,
